CustomerID,churn_probability
7765-LWVVH,0.0142
1658-TJVOA,0.5524
0953-LGOVU,0.0574
4692-NNQRU,0.2361
7742-MYPGI,0.0744
9619-GSATL,0.0415
5622-UEJFI,0.005
0674-DGMAQ,0.6173
6203-HBZPA,0.0223
0484-FFVBJ,0.1261
0301-FIDRB,0.007
4139-JPIAM,0.1287
2181-TIDSV,0.0016
2761-XECQW,0.5373
1936-CZAKF,0.0621
9453-PATOS,0.0148
4402-FTBXC,0.145
2931-XIQBR,0.0283
0106-UGRDO,0.0991
5542-TBBWB,0.8143
1930-QPBVZ,0.0045
2606-PKWJB,0.0228
5322-ZSMZY,0.0039
8059-UDZFY,0.3693
7740-BTPUX,0.1774
5220-AGAAX,0.0024
0208-BPQEJ,0.0242
9435-JMLSX,0.0238
3352-ALMCK,0.4543
5312-IRCFR,0.0644
5294-IMHHT,0.1768
6176-YJWAS,0.0704
5310-NOOVA,0.0104
4526-EXKKN,0.0202
5311-IHLEI,0.3253
3987-KQDDU,0.4061
3404-JNXAX,0.0794
5131-PONJI,0.0698
3489-VSFRD,0.03
3345-JHUEO,0.2793
5815-HGGHV,0.1153
5260-UMPWX,0.0181
5649-RXQTV,0.4002
2674-MIAHT,0.6791
2576-HXMPA,0.2953
7587-AOVVU,0.0828
6898-MDLZW,0.1953
4707-YNOQA,0.0116
9357-UJRUN,0.1317
8648-PFRMP,0.5833
7663-CUXZB,0.0924
0258-NOKBL,0.6743
1163-VIPRI,0.016
9348-ROUAI,0.0041
9443-JUBUO,0.005
3043-TYBNO,0.334
4830-FAXFM,0.0718
5906-BFOZT,0.3603
2960-NKRSO,0.3416
8996-ZROXE,0.0537
5598-IKHQQ,0.0065
0397-ZXWQF,0.0064
5266-PFRQK,0.0058
4674-HGNUA,0.0039
6765-MBQNU,0.0637
9786-IJYDL,0.0863
1303-SRDOK,0.0099
3769-MHZNV,0.0024
6295-OSINB,0.1316
3308-MHOOC,0.1894
2207-QPJED,0.3575
4177-JPDFU,0.2249
2239-CFOUJ,0.0437
8046-DNVTL,0.0229
2209-XADXF,0.6292
6620-JDYNW,0.1763
4770-UEZOX,0.7412
1038-RQOST,0.0173
4568-TTZRT,0.1036
9513-DXHDA,0.089
0516-QREYC,0.1005
8084-OIVBS,0.0502
8896-BQTTI,0.4372
3865-QBWSJ,0.1421
3352-RICWQ,0.0049
2160-GPFXD,0.0036
2065-MMKGR,0.1868
5857-TYBCJ,0.5925
1498-NHTLT,0.0057
1402-PTHGN,0.0137
4176-RELJR,0.0092
5199-FPUSP,0.0299
6377-KSLXC,0.1491
1796-JANOW,0.2381
0238-WHBIQ,0.0031
8735-NBLWT,0.0504
6651-RLGGM,0.0015
1614-JBEBI,0.1559
5696-EXCYS,0.0144
5795-KTGUD,0.1055
7924-GJZFI,0.5233
4702-HDRKD,0.047
8512-WIWYV,0.024
5897-ZYEKH,0.3102
5456-ITGIC,0.0402
1406-PUQVY,0.4501
9114-AAFQH,0.1309
8715-KKTFG,0.2624
1728-BQDMA,0.4812
5117-ZSMHQ,0.0034
5151-HQRDG,0.2012
0960-HUWBM,0.02
6465-GSRCL,0.0976
0263-FJTQO,0.0055
7319-ZNRTR,0.0096
7503-EPSZW,0.0024
7089-XXAYG,0.2557
8070-AAWZP,0.2313
1666-JXLKU,0.5712
7855-DIWPO,0.4367
5133-POWUA,0.5432
5652-MSDEY,0.5217
1810-BOHSY,0.2124
1784-BXEFA,0.1275
7351-MHQVU,0.2552
9224-VTYID,0.0074
9500-IWPXQ,0.016
5762-TJXGK,0.0443
4504-YOULA,0.0341
5569-IDSEY,0.2863
7284-ZZLOH,0.0192
1777-JYQPJ,0.5159
3401-URHDA,0.0295
1599-EAHXY,0.005
8631-XVRZL,0.0773
3853-LYGAM,0.4911
5751-USDBL,0.0036
5680-LQOGP,0.0139
8189-DUKMV,0.1492
9931-DCEZH,0.0331
1898-JSNDC,0.0794
0315-LVCRK,0.4889
3911-RSNHI,0.0593
2410-CIYFZ,0.119
5505-OVWQW,0.0375
7271-AJDTL,0.4212
1867-TJHTS,0.2019
6860-YRJZP,0.6513
4429-WYGFR,0.1013
2817-LVCPP,0.0079
5038-ETMLM,0.0865
5056-FIMPT,0.062
4521-WFJAI,0.0137
6569-KTMDU,0.2814
8809-XKHMD,0.0551
0396-YCHWO,0.6593
0867-LDTTC,0.3791
9391-DXGGG,0.1132
9844-FELAJ,0.0566
2122-SZZZD,0.0192
3148-AOIQT,0.0146
8395-ETZKQ,0.0041
6692-YQHXC,0.4042
3889-VWBID,0.0027
5222-JCXZT,0.1668
9754-CLVZW,0.0229
2739-CCZMB,0.0825
7080-TNUWP,0.2086
0496-AHOOK,0.1011
8336-TAVKX,0.0251
2468-SJFLM,0.688
3181-VTHOE,0.105
7168-HDQHG,0.0133
4567-AKPIA,0.0715
7901-HXJVA,0.4191
5924-IFQTT,0.1245
7968-QUXNS,0.1306
8903-WMRNW,0.6101
2452-SNHFZ,0.1337
3629-WEAAM,0.2331
6029-CSMJE,0.2839
7993-NQLJE,0.0695
9909-DFRJA,0.1615
9099-FTUHS,0.1533
0581-BXBUB,0.5946
4962-CHQPW,0.0139
9467-ROOLM,0.061
5150-ITWWB,0.8724
2253-KPMNB,0.0023
1345-ZUKID,0.0516
6429-SHBCB,0.2971
9281-OFDMF,0.3764
2603-HVKCG,0.4998
1834-WULEG,0.0068
9097-ZUBYC,0.2149
5148-ORICT,0.0178
4893-GYUJU,0.023
4578-PHJYZ,0.0149
7272-QDCKA,0.3568
8908-SLFCJ,0.0194
9766-HGEDE,0.0609
6968-MHOMU,0.1752
5044-XDPYX,0.0142
1814-WFGVS,0.0026
3721-WKIIL,0.0175
6734-CKRSM,0.1993
1265-ZFOSD,0.0219
6568-POCUI,0.1059
5197-LQXXH,0.0432
3457-PQBYH,0.0013
7682-AZNDK,0.1252
5384-ZTTWP,0.0213
3745-HRPHI,0.0062
7636-OWBPG,0.3549
1231-YNDEK,0.0097
1407-DIGZV,0.0118
0570-BFQHT,0.4702
4393-OBCRR,0.0969
8564-LDKFL,0.3716
3696-DFHHB,0.0075
4717-GHADL,0.0377
5501-TVMGM,0.695
5879-HMFFH,0.0259
6772-WFQRD,0.0168
3810-DVDQQ,0.0123
6972-SNKKW,0.1378
3694-GLTJM,0.207
8550-XSXUQ,0.1216
9055-MOJJJ,0.0047
4359-INNWN,0.0416
0585-EGDDA,0.3596
4032-RMHCI,0.0137
0549-CYCQN,0.1628
3481-JHUZH,0.4519
3594-IVHJZ,0.2984
6869-FGJJC,0.0624
3896-ZVNET,0.004
8205-VSLRB,0.0194
5960-MVTUK,0.5659
6817-WTYHE,0.4148
3082-VQXNH,0.5626
4931-TRZWN,0.4013
0750-EKNGL,0.1222
7669-LCRSD,0.0889
3567-PQTSO,0.0918
8043-PNYSD,0.0014
9938-EKRGF,0.1682
2703-AMTUL,0.0068
0928-JMXNP,0.719
8173-RXAYP,0.003
4825-XJGDM,0.0265
5402-HTOTQ,0.2548
6734-JDTTV,0.0015
7850-THJMU,0.0031
3890-RTCMS,0.1669
3717-FDJFU,0.0197
3665-JATSN,0.4604
7966-YOTQW,0.2705
8853-TZDGH,0.0807
4324-BZCKL,0.0566
6924-TDGMT,0.0857
1536-YHDOE,0.0216
8123-QBNAZ,0.1312
3629-ZNKXA,0.6428
4827-LTQRJ,0.0316
7711-YIJWC,0.0072
5482-VXSXJ,0.4734
7365-BVCJH,0.7555
9620-ENEJV,0.4708
2378-YIZKA,0.0036
0689-DSXGL,0.0255
6818-DJXAA,0.3408
0464-WJTKO,0.0016
8902-ZEOVF,0.004
6778-EICRF,0.0253
2662-NNTDK,0.0184
4132-KALRO,0.7376
2874-YXVVA,0.402
1245-HARPS,0.0269
4323-ELYYB,0.0096
4293-ETKAP,0.0077
6064-PUPMC,0.0089
6504-VBLFL,0.0221
6322-PJJDJ,0.1589
0330-BGYZE,0.2437
1085-LDWAM,0.0052
7586-ZATGZ,0.4466
7197-VOJMM,0.0194
1843-TLSGD,0.0046
9626-VFRGG,0.2662
7075-BNDVQ,0.3396
9143-CANJF,0.0273
7284-BUYEC,0.5992
2041-JIJCI,0.6172
4900-MSOMT,0.0032
2229-VWQJH,0.1736
9194-GFVOI,0.0441
1336-EZFZY,0.1676
4282-MSACW,0.1308
1403-LKLIK,0.0047
0136-IFMYD,0.1297
5144-TVGLP,0.4812
9643-AVVWI,0.2542
0253-ZTEOB,0.0081
2706-QZIHY,0.0464
6061-PQHMK,0.0373
6137-MFAJN,0.1863
9122-UMROB,0.2925
4232-JGKIY,0.3643
2402-TAIRZ,0.1484
9659-ZTWSM,0.2386
9139-TWBAS,0.1561
6685-GBWJZ,0.0308
2195-VVRJF,0.3024
3913-RDSJZ,0.0114
4203-QGNZA,0.0301
5043-TRZWM,0.7578
9494-BDNNC,0.2315
1640-PLFMP,0.814
5366-OBVMR,0.2234
7644-OMVMY,0.0264
4573-JKNAE,0.0124
9817-APLHW,0.178
8380-MQINP,0.0016
0840-DFEZH,0.6884
8690-ZVLCL,0.0037
1125-SNVCK,0.0852
0384-LPITE,0.0998
4616-EWBNJ,0.044
1335-HQMKX,0.3238
2545-EBUPK,0.8714
6923-AQONU,0.0029
2172-EJXVF,0.2767
4536-PLEQY,0.5507
7029-IJEJK,0.0477
8871-JLMHM,0.0443
5447-VYTKW,0.0704
3623-FQBOX,0.0934
8659-HDIYE,0.0842
3474-BAFSJ,0.0613
3865-ZFZIB,0.0165
1855-AGAWH,0.4164
7109-CQYUZ,0.0292
1370-GGAWX,0.2645
4680-KUTAJ,0.3309
5307-UVGNB,0.0352
2883-ILGWO,0.3354
3642-BYHDO,0.0012
9629-NHXFW,0.1106
2696-RZVZW,0.0135
5766-FTRTS,0.0161
0396-HUJBP,0.2325
8879-ZKJOF,0.0712
6285-FTQBF,0.0014
1474-JUWSM,0.0869
3530-CRZSB,0.1257
8498-XXGWA,0.1006
9617-INGJY,0.7513
0621-TSSMU,0.0229
7234-KMNRQ,0.1611
7636-PEPNS,0.0104
4683-WYDOU,0.1276
9052-DHNKM,0.087
6794-HKIAJ,0.1619
5578-NKCXI,0.0235
1642-HMARX,0.0506
3096-WPXBT,0.0357
8434-PNQZX,0.0553
5950-AAAGJ,0.4915
4299-OPXEJ,0.0087
9618-LFJRU,0.1665
6693-DJWTY,0.0205
0744-GKNGE,0.0409
6447-EGDIV,0.0279
1167-OYZJF,0.0114
4806-DXQCE,0.0996
4854-SSLTN,0.0136
5294-DMSFH,0.1343
4837-PZTIC,0.0183
0603-OLQDC,0.162
3272-VUHPV,0.05
4176-FXYBO,0.4272
1063-DHQJF,0.0088
8663-UPDGF,0.2192
6719-FGEDO,0.051
1837-YQUCE,0.033
0369-ZGOVK,0.0492
9919-KNPOO,0.7627
7872-BAAZR,0.0036
9391-LMANN,0.0517
8174-TBVCF,0.0313
1698-XFZCI,0.2155
1877-HKBQX,0.0746
4450-DLLMH,0.7137
0428-AXXLJ,0.0556
2746-DIJLO,0.0815
3508-VLHCZ,0.0045
4086-ATNFV,0.0118
0468-YRPXN,0.3721
5996-NRVXR,0.1363
3739-YBWAB,0.0808
7047-FWEYA,0.3789
2000-MPKCA,0.2369
9762-YAQAA,0.1248
5473-KHBPS,0.0491
0100-DUVFC,0.3448
5397-TUPSH,0.1656
8950-MTZNV,0.5693
0326-VDYXE,0.388
6773-LQTVT,0.0625
0436-TWFFZ,0.0208
8566-YPRGL,0.3621
6609-MXJHJ,0.0045
2669-OIDSD,0.3756
8400-WZICQ,0.0131
9576-SYUHJ,0.435
0410-IPFTY,0.4684
2831-EBWRN,0.4732
9430-NKQLY,0.002
0247-SLUJI,0.0814
9402-ORRAH,0.6756
6483-OATDN,0.0588
1293-HHSHJ,0.0217
4840-ORQXB,0.3906
3982-DQLUS,0.0667
8610-ZIKJJ,0.0334
3756-VNWDH,0.3286
7801-KICAO,0.5549
7673-LPRNY,0.2227
6060-QBMGV,0.0091
7339-POGZN,0.4853
2828-SLQPF,0.2158
4465-VDKIQ,0.3698
2921-XWDJH,0.4495
2558-BUOZZ,0.1372
9257-AZMTZ,0.0018
0003-MKNFE,0.3524
0975-UYDTX,0.1658
4682-BLBUC,0.1061
0975-VOOVL,0.4439
5968-VXZLG,0.5083
5201-FRKKS,0.205
9799-CAYJJ,0.8305
5443-SCMKX,0.2858
8295-KMENE,0.0058
6738-ISCBM,0.1695
9821-BESNZ,0.1967
3678-MNGZX,0.0012
1335-NTIUC,0.4635
2916-BQZLN,0.4653
4558-CGYCZ,0.1553
2368-GAKKQ,0.057
8710-YGLWG,0.5432
3199-XGZCY,0.6503
3785-KTYSH,0.0093
6814-ZPWFQ,0.026
4063-EIKNQ,0.0209
6993-YCOBK,0.0181
5206-HPJKM,0.1397
8393-JMVMB,0.281
5019-GQVCR,0.4912
6036-TTFYU,0.1216
2550-AEVRU,0.0077
0969-RGKCU,0.0053
0378-CJKPV,0.0589
2880-FPNAE,0.8385
1703-MGIAB,0.2608
4311-QTTAI,0.0435
4318-RAJVY,0.0749
3612-YUNGG,0.0157
2254-DLXRI,0.7936
5062-CJJKH,0.0134
9028-LIHRP,0.0044
1053-MXTTK,0.0089
1530-ZTDOZ,0.1933
1301-LOPVR,0.0237
0853-TWRVK,0.0421
6212-ATMLK,0.5078
8200-LGKSR,0.0385
1568-BEKZM,0.0246
0670-ANMUU,0.0655
6897-RWMUB,0.0023
6999-CHVCF,0.0548
6134-KWTBV,0.009
1077-HUUJM,0.4337
0895-LNKRC,0.0136
2045-BMBTJ,0.2875
8417-GSODA,0.0927
5171-EPLKN,0.0125
4452-QIIEB,0.2382
6741-EGCBI,0.3823
7820-ZYGNY,0.1097
9677-AVKED,0.0606
2227-JRSJX,0.3913
9847-HNVGP,0.0372
6696-YDAYZ,0.0034
8980-WQFWL,0.2085
1730-ZMAME,0.4504
6506-EYCNH,0.0179
4634-JLRJT,0.3621
9501-UKKNL,0.242
2560-QTSBS,0.0057
4795-WRNVT,0.0861
6080-TCMYC,0.1119
7860-UXCRM,0.0021
6357-JJPQT,0.7645
2292-XQWSV,0.0207
9552-TGUZV,0.5222
5913-INRQV,0.1461
9643-YBLUR,0.531
8734-FNWVH,0.0587
9447-YPTBX,0.0387
9026-LHEVG,0.4074
7011-CVEUC,0.4966
6185-TASNN,0.5498
7925-PNRGI,0.0195
1552-CZCLL,0.0078
3038-PQIUY,0.1332
9313-CDOGY,0.0137
8148-BPLZQ,0.1596
2623-DRYAM,0.3483
9987-LUTYD,0.0581
4488-KQFDT,0.278
5693-PIPCS,0.0701
0491-KAPQG,0.5066
1925-LFCZZ,0.1714
8039-EQPIM,0.0352
8707-RMEZH,0.0898
3209-ZPKFI,0.0346
6479-VDGRK,0.0026
9373-WSLOY,0.3533
3569-JFODW,0.0032
9819-FBNSV,0.3661
9544-PYPSJ,0.0787
1591-XWLGB,0.0069
0396-UKGAI,0.081
3243-ZHOHY,0.0459
5186-EJEGL,0.1991
7527-QNRUS,0.0069
2203-GHNWN,0.5247
3878-AVSOQ,0.8265
3258-SYSWS,0.0438
5296-PSYVW,0.0144
6319-QSUSR,0.0487
0512-FLFDW,0.364
0487-CRLZF,0.0297
2107-FBPTK,0.5988
9451-WLYRI,0.0289
8219-VYBVI,0.0057
1991-VOPLL,0.1035
9738-QLWTP,0.1089
1016-DJTSV,0.576
9419-IPPBE,0.067
0174-QRVVY,0.002
5699-BNCAS,0.0109
2900-PHPLN,0.0151
8106-GWQOK,0.0735
8751-EDEKA,0.3214
6878-GGDWG,0.0863
4039-PIMHX,0.0224
8450-LUGUK,0.0044
3604-WLABM,0.2128
0795-GMVQO,0.1736
2259-OUUSZ,0.2066
1142-IHLOO,0.1382
4633-MKHYU,0.6131
6257-RJOHI,0.3062
1545-JFUML,0.1148
7826-VVKWT,0.0521
1353-GHZOS,0.1612
2587-EKXTS,0.452
5442-BXVND,0.0169
9753-OYLBX,0.299
2364-UFROM,0.0465
6656-JWRQX,0.535
6473-ULUHT,0.0762
7688-AWMDX,0.0112
2842-BCQGE,0.298
7244-QWYHG,0.1108
5312-UXESG,0.3905
2150-WLKUW,0.1245
7159-FVYPK,0.251
7032-LMBHI,0.071
6088-BXMRG,0.2153
4821-SJHJV,0.1211
7346-MEDWM,0.3125
1137-DGOWI,0.0751
3812-LRZIR,0.0047
9483-GCPWE,0.0237
4227-OJHAL,0.0115
9220-CXRSC,0.0027
4993-JCRGJ,0.3204
9537-JALFH,0.0012
6698-OXETB,0.0175
2103-ZRXFN,0.5841
3724-BSCVH,0.0118
4877-TSOFF,0.0135
9209-NWPGU,0.0396
7306-YDSOI,0.0028
5288-AHOUP,0.6048
0655-YDGFJ,0.118
8468-EHYJA,0.5208
6823-SIDFQ,0.0266
1097-FSPVW,0.0725
8328-SKJNO,0.0327
7010-ZMVBF,0.016
5201-CBWYG,0.0049
6352-GIGGQ,0.0587
3635-QQRQD,0.0088
2897-DOVND,0.7451
3082-YVEKW,0.01
0191-EQUUH,0.0137
7134-HBPBS,0.0879
3489-HHPFY,0.8959
2926-JEJJC,0.0851
4950-BDEUX,0.3124
5789-LDFXO,0.0664
0508-OOLTO,0.4317
2984-TBYKU,0.008
9822-WMWVG,0.3135
9040-KZVWO,0.1357
1548-ARAGG,0.1178
6339-RZCBJ,0.0194
4415-WNGVR,0.2962
2522-AHJXR,0.3733
0412-UCCNP,0.0182
1816-FLZDK,0.519
7096-UCLNH,0.2726
4615-PIVVU,0.017
8885-QSQBX,0.4464
8617-ENBDS,0.6617
9385-NXKDA,0.0445
0430-IHCDJ,0.3631
6674-KVJHG,0.1012
1814-DKOLC,0.1862
9351-HXDMR,0.0872
3537-HPKQT,0.3523
2129-ALKBS,0.0308
5821-MMEIL,0.0095
1309-XGFSN,0.0435
6968-URWQU,0.1034
4742-TXUEX,0.0021
9631-XEYKE,0.4456
1335-MXCSE,0.0035
8873-TMKGR,0.0249
8800-JOOCF,0.5011
1469-LBJQJ,0.5018
0064-YIJGF,0.1387
2386-OWURY,0.3259
0310-VQXAM,0.0942
3453-RTHJQ,0.6113
6278-FEPBZ,0.1035
4280-DLSHD,0.3329
1508-DFXCU,0.6265
7868-BGSZA,0.1984
2800-QQUSO,0.4613
7973-DZRKH,0.0182
7698-YFGEZ,0.2925
9773-PEQBZ,0.5048
0650-BWOZN,0.4655
7785-RDVIG,0.0543
9602-WCXPI,0.0162
2903-YYTBW,0.2307
3620-MWJNE,0.3485
8573-JGCZW,0.0556
6837-HAEVO,0.0306
6701-YVNQG,0.0349
4304-XUMGI,0.0068
9504-YAZWB,0.0061
8819-ZBYNA,0.094
6174-NRBTZ,0.0778
9481-IEBZY,0.3328
6137-NICCO,0.2918
9065-ZCPQX,0.0178
6402-EJMWF,0.4208
3620-EHIMZ,0.0017
3213-VVOLG,0.0374
6870-ECSHE,0.1384
8747-UDCOI,0.0091
4626-OZDTJ,0.1381
9169-BSVIN,0.4051
8194-PEEBY,0.0072
6872-HXFNF,0.0557
7714-YXSMB,0.5805
8387-UGUSU,0.0184
1080-BWSYE,0.0112
1194-HVAIF,0.578
1767-TGTKO,0.1167
8439-LTUGF,0.1269
8805-JNRAZ,0.3757
6418-HNFED,0.0324
0206-OYVOC,0.0022
7291-CDTMJ,0.3878
7128-GGCNO,0.2427
0237-YFUTL,0.3905
7691-KGKGP,0.0157
6710-HSJRD,0.4317
3675-EQOZA,0.1555
0840-DCNZE,0.0523
1732-FEKLD,0.2012
9862-KJTYK,0.1602
0479-HMSWA,0.0797
5854-KSRBJ,0.0015
0365-BZUWY,0.7624
5701-SVCWR,0.2311
3129-AAQOU,0.0048
4922-CVPDX,0.0928
1357-BIJKI,0.4173
1099-BTKWT,0.1797
2018-PZKMU,0.2207
7340-KEFQE,0.0034
4570-QHXHL,0.3372
7392-YYPYJ,0.6315
2223-GDSHL,0.0125
9470-RTWDV,0.0352
2176-OSJUV,0.0142
9348-YVOMK,0.3711
8104-OSKWT,0.5765
4521-YEEHE,0.6689
4090-KPJIP,0.7819
3786-WOVKF,0.2428
2592-HODOV,0.0448
7995-ZHHNZ,0.0723
3824-RHKVR,0.0779
5816-SCGFC,0.29
5989-AXPUC,0.0514
4979-HPRFL,0.0021
8590-OHDIW,0.0051
8015-IHCGW,0.0182
2332-TODQS,0.0286
9278-VZKCD,0.4899
8008-OTEZX,0.0045
2773-OVBPK,0.119
5999-LCXAO,0.5192
5206-XZZQI,0.1408
4803-LBYPN,0.0109
2139-FQHLM,0.2801
8261-GWDBQ,0.1054
1093-YSWCA,0.0228
3882-IYOIJ,0.011
8749-TZYEC,0.0096
1755-FZQEC,0.0195
3115-JPJDD,0.125
5600-KTXFM,0.2543
6339-TBELP,0.0421
7964-YESJC,0.1827
6173-GOLSU,0.5033
9938-ZREHM,0.1063
7950-XWOVN,0.2428
4647-MUZON,0.6101
9702-AIUJO,0.0116
8849-PRIQJ,0.0452
8851-RAGOV,0.1587
5396-IZEPB,0.1156
1729-VLAZJ,0.0402
8285-ABVLB,0.0085
0701-TJSEF,0.2142
5712-VBOXD,0.2199
6629-LADHQ,0.351
1559-DTODC,0.3077
4797-MIWUM,0.0473
8720-RQSBJ,0.5804
4537-CIBHB,0.0103
4324-AHJKS,0.2113
4355-CVPVS,0.035
4495-LHSSK,0.0655
5915-ANOEI,0.0169
9861-PDSZP,0.0732
7225-CBZPL,0.8013
6704-UTUKK,0.5497
2019-HDCZY,0.1392
8788-DOXSU,0.0591
7404-JLKQG,0.5275
7421-ZLUPA,0.3639
3274-NSDWE,0.0047
2632-IVXVF,0.0096
3692-JHONH,0.4226
8915-NNTRC,0.0116
5914-GXMDA,0.0383
7463-IFMQU,0.0093
2920-RNCEZ,0.3893
2541-YGPKE,0.0082
5382-TEMLV,0.0983
3441-CGZJH,0.0232
9592-ERDKV,0.141
4778-IZARL,0.0535
0432-CAJZV,0.6889
7008-LZVOZ,0.0023
1200-TUZHR,0.6767
9365-CSLBQ,0.0028
5884-FBCTL,0.0016
7130-CTCUS,0.2685
6242-FEGFD,0.0313
6194-HBGQN,0.0522
7634-WSWDB,0.33
6986-IXNDM,0.6481
2987-BJXIK,0.0237
9769-TSBZE,0.0064
1395-WSWXR,0.0116
6023-GSSXW,0.0279
6752-APNJL,0.0143
0420-HLGXF,0.5691
7446-KQISO,0.0271
9823-EALYC,0.0042
0582-AVCLN,0.0082
5803-NQJZO,0.0197
2607-DHDAK,0.0015
1073-XXCZD,0.0148
0743-HRVFF,0.034
4006-HKYHO,0.0195
3727-JEZTU,0.2814
8143-ETQTI,0.0042
9667-TKTVZ,0.4666
3657-COGMW,0.2666
8570-KLJYJ,0.0529
7754-IXRMC,0.4939
9473-CBZOP,0.0649
2969-WGHQO,0.0391
4334-HOWRP,0.0334
5863-OOKCL,0.0919
1686-STUHN,0.0208
1329-VHWNP,0.3518
0266-GMEAO,0.0102
5574-NXZIU,0.0245
0019-GFNTW,0.0138
4256-ZWTZI,0.1783
8309-PPCED,0.1009
4098-NAUKP,0.0842
5196-WPYOW,0.0034
4608-LCIMN,0.0646
1485-YDHMM,0.0685
4054-CUMIA,0.026
0603-TPMIB,0.0019
2525-GVKQU,0.0063
8161-QYMTT,0.7755
9581-GVBXT,0.0098
5862-BRIXZ,0.0455
5404-GGUKR,0.4034
3308-JSGML,0.0545
2126-GSEGL,0.048
0440-QEXBZ,0.1495
2434-EEVDB,0.073
6762-QVYJO,0.0049
6199-IWKGC,0.3421
2675-DHUTR,0.5574
8152-VETUR,0.1315
7446-YPODE,0.2042
9522-BNTHX,0.418
4676-WLUHT,0.0227
7980-MHFLQ,0.0019
0757-WCUUZ,0.0062
1629-DQQVB,0.1573
0374-AACSZ,0.4916
4872-VXRIL,0.0388
9140-CZQZZ,0.0273
3423-HHXAO,0.0155
9938-TKDGL,0.011
0531-ZZJWQ,0.4545
6537-QLGEX,0.4366
2688-BHGOG,0.6346
3160-TYXLT,0.1447
1325-USMEC,0.0764
0916-QOFDP,0.4204
5606-AMZBO,0.5834
6199-IPCAO,0.0038
5640-CAXOA,0.1371
2235-EZAIK,0.0196
3847-BAERP,0.1361
1453-RZFON,0.2415
8263-OKETD,0.269
0670-KDOMA,0.3534
2476-YGEFM,0.3925
8687-BAFGU,0.697
0641-EVBOJ,0.4884
0829-XXPLX,0.3674
9974-JFBHQ,0.1077
6624-JDRDS,0.3308
0608-JDVEC,0.0164
9780-FKVVF,0.3284
1919-RTPQD,0.091
5214-NLTIT,0.0156
3345-PBBFH,0.3778
5055-BRMNE,0.01
2190-PHBHR,0.0817
2650-GYRYL,0.0082
5208-FVQKB,0.0119
7184-LRUUR,0.1087
6627-CFOSN,0.2402
3982-JGSFD,0.0392
1574-DYCWE,0.0018
7247-XOZPB,0.0633
2466-FCCPT,0.0103
6211-WWLTF,0.0505
4826-TZEVA,0.1783
6016-NXBNJ,0.0341
9138-EFSMO,0.0512
4632-XJMEX,0.0088
8910-LEDAG,0.3034
3452-GWUIN,0.7747
2716-GFZOR,0.2137
3724-UCSHY,0.0321
8626-XHBIE,0.0079
3192-LNKRK,0.0971
4439-YRNVD,0.2781
2208-UGTGR,0.3878
3005-TYFRD,0.5009
8670-MEFCP,0.0084
3079-BCHLN,0.0284
7777-UNYHB,0.0367
7278-CKDNC,0.4955
8450-UYIBU,0.3353
2969-VAPYH,0.0167
7181-OQCUT,0.4254
8474-UMLNT,0.1527
3836-FZSDJ,0.0153
9142-XMYJH,0.0548
0187-QSXOE,0.8027
7733-UDMTP,0.3114
2649-HWLYB,0.0255
5214-CHIWJ,0.0256
6904-JLBGY,0.0572
2465-BLLEU,0.3603
1685-VAYJF,0.1819
8874-EJNSR,0.0024
6917-YACBP,0.2596
5049-MUBWG,0.0649
4223-WOZCM,0.3968
0769-MURVM,0.0043
9253-VIFJQ,0.043
7030-FZTFM,0.01
9741-YLNTD,0.6596
5917-RYRMG,0.0268
5120-ZBLAI,0.1531
1194-BHJYC,0.0486
0906-QVPMS,0.0624
1905-OEILC,0.2868
7858-GTZSP,0.6764
6248-BSHKG,0.0033
4685-TFLLS,0.0084
3470-BTGQO,0.0666
1209-VFFOC,0.004
8224-DWCKX,0.5711
4553-DVPZG,0.5569
6917-IAYHD,0.3266
8620-RJPZN,0.3682
7572-KPVKK,0.0529
2642-MAWLJ,0.0026
7103-ZGVNT,0.0063
2027-WKXMW,0.469
7137-NAXML,0.0426
2428-ZMCTB,0.092
2961-VNFKL,0.0159
1768-HNVGJ,0.1867
6963-KQYQB,0.0015
5934-RMPOV,0.4209
1207-BLKSA,0.0026
8316-BBQAY,0.0234
1166-PQLGG,0.0013
3146-JTQHR,0.092
4291-YZODP,0.0325
4395-PZMSN,0.6914
6427-FEFIG,0.0143
0017-IUDMW,0.0118
8706-HRADD,0.2493
9955-QOPOY,0.1154
4385-ZKVNW,0.0213
5446-DKWYW,0.0285
9031-ZVQPT,0.1382
2990-IAJSV,0.0169
8107-KNCIM,0.7089
9027-YFHQJ,0.2273
5176-LDKUH,0.1086
4644-OBGFZ,0.0037
7926-IJOOU,0.298
6480-YAGIY,0.094
4029-HPFVY,0.631
7602-DBTOU,0.0076
5345-BMKWB,0.1522
5457-COLHT,0.0027
5451-YHYPW,0.0689
7998-WNZEM,0.0116
4664-NJCMS,0.0626
0307-BCOPK,0.0459
7629-WFGLW,0.122
2542-HYGIQ,0.3202
5016-LIPDW,0.0036
6481-LXPWL,0.0182
6124-ACRHJ,0.299
9362-MWODR,0.0531
9975-GPKZU,0.0019
9625-RZFUK,0.0011
5153-LXKDT,0.0219
5161-UBZXI,0.0073
1020-JPQOW,0.2532
7919-ZODZZ,0.0408
0565-JUPYD,0.0685
6867-ACCZI,0.0094
5939-XAIXZ,0.2639
9054-FOWNV,0.2426
8207-VVMYB,0.0156
9732-EQMWY,0.439
