CustomerID,churn_probability,risk_band,in_mailer_list
6890-PFRQX,0.1825,Low,0
5240-CAOYT,0.1825,Low,0
9512-PHSMG,0.1823,Low,0
3545-CNWRG,0.1823,Low,0
1685-VAYJF,0.1819,Low,0
2186-QZEYA,0.1817,Low,0
0584-BJQGZ,0.1814,Low,0
5022-JNQEQ,0.1813,Low,0
3104-OWCGK,0.1812,Low,0
4923-ADWXJ,0.1808,Low,0
0303-WMMRN,0.1805,Low,0
0956-ACVZC,0.1803,Low,0
3941-XTSKM,0.1803,Low,0
3237-AJGEH,0.1798,Low,0
1099-BTKWT,0.1797,Low,0
0927-CNGRH,0.1796,Low,0
4712-AUQZO,0.1794,Low,0
9986-BONCE,0.1791,Low,0
1264-FUHCX,0.1789,Low,0
8800-ZKRFW,0.1785,Low,0
5955-EPOAZ,0.1784,Low,0
6402-SSEJG,0.1784,Low,0
4256-ZWTZI,0.1783,Low,0
4826-TZEVA,0.1783,Low,0
0440-MOGPM,0.1782,Low,0
7123-WQUHX,0.1782,Low,0
9342-VNIMQ,0.1781,Low,0
1502-XFCVR,0.1781,Low,0
9817-APLHW,0.178,Low,0
8003-EWNDZ,0.1776,Low,0
0239-OXEXL,0.1775,Low,0
7740-BTPUX,0.1774,Low,0
5982-FPVQN,0.1774,Low,0
8409-WQJUX,0.1772,Low,0
2599-CZABP,0.1769,Low,0
5294-IMHHT,0.1768,Low,0
8963-JLGJT,0.1768,Low,0
4785-QRJHC,0.1765,Low,0
1409-PHXTF,0.1765,Low,0
5619-PTMIK,0.1765,Low,0
9609-BENEA,0.1765,Low,0
2202-OUTMO,0.1763,Low,0
3863-IUBJR,0.1763,Low,0
6620-JDYNW,0.1763,Low,0
7175-NTIXE,0.176,Low,0
8205-OTCHB,0.1759,Low,0
8095-WANWK,0.1759,Low,0
1750-CSKKM,0.1757,Low,0
0786-IVLAW,0.1754,Low,0
6968-MHOMU,0.1752,Low,0
1193-RTSLK,0.1751,Low,0
3413-CSSTH,0.175,Low,0
4468-YDOVK,0.1743,Low,0
4827-USJHP,0.1743,Low,0
4464-JCOLN,0.1738,Low,0
2229-VWQJH,0.1736,Low,0
0795-GMVQO,0.1736,Low,0
5734-EJKXG,0.1735,Low,0
5027-YOCXN,0.1732,Low,0
4097-YODCF,0.1729,Low,0
2931-VUVJN,0.1728,Low,0
6507-DTJZV,0.1728,Low,0
5533-RJFTJ,0.1726,Low,0
4939-KYYPY,0.1726,Low,0
6680-NENYN,0.1725,Low,0
3733-UOCWF,0.1724,Low,0
6686-YPGHK,0.1722,Low,0
2027-CWDNU,0.1722,Low,0
9378-FXTIZ,0.1721,Low,0
3092-IGHWF,0.172,Low,0
3723-BFBGR,0.1719,Low,0
1925-LFCZZ,0.1714,Low,0
3893-JRNFS,0.1713,Low,0
8970-ANWXO,0.1711,Low,0
7483-IQWIB,0.171,Low,0
2908-ZTPNF,0.1708,Low,0
2957-JIRMN,0.1708,Low,0
2896-TBNBE,0.1705,Low,0
2155-AMQRX,0.1705,Low,0
1855-CFULU,0.1704,Low,0
9798-DRYDS,0.1703,Low,0
4274-DRSQT,0.1699,Low,0
4023-RTIQM,0.1697,Low,0
1950-KSVVJ,0.1697,Low,0
8809-RIHDD,0.1697,Low,0
6738-ISCBM,0.1695,Low,0
4929-ROART,0.1694,Low,0
6008-NAIXK,0.1691,Low,0
5447-WZAFP,0.169,Low,0
7530-HDYDS,0.1687,Low,0
8402-EIVQS,0.1687,Low,0
5215-LNLDJ,0.1686,Low,0
7356-AYNJP,0.1683,Low,0
4697-LUPSU,0.1683,Low,0
9938-EKRGF,0.1682,Low,0
6806-YDEUL,0.1682,Low,0
0665-XHDJU,0.1679,Low,0
4486-EFAEB,0.1677,Low,0
1336-EZFZY,0.1676,Low,0
5687-DKDTV,0.1671,Low,0
4397-FRLTA,0.1671,Low,0
4759-PXTAN,0.1671,Low,0
3890-RTCMS,0.1669,Low,0
5222-JCXZT,0.1668,Low,0
8410-BGQXN,0.1668,Low,0
1707-HABPF,0.1667,Low,0
2750-BJLSB,0.1666,Low,0
9618-LFJRU,0.1665,Low,0
0991-BRRFB,0.1663,Low,0
4908-XAXAY,0.166,Low,0
3537-RYBHH,0.1659,Low,0
0423-UDIJQ,0.1659,Low,0
0975-UYDTX,0.1658,Low,0
8646-JCOMS,0.1657,Low,0
5018-HEKFO,0.1657,Low,0
5397-TUPSH,0.1656,Low,0
1304-SEGFY,0.1655,Low,0
4785-NKHCX,0.1655,Low,0
8945-MUQUF,0.1651,Low,0
2391-SOORI,0.1649,Low,0
3521-MNKLV,0.1648,Low,0
9644-KVCNC,0.1647,Low,0
9079-LWTFD,0.1647,Low,0
9259-PACGQ,0.1646,Low,0
7143-BQIBA,0.1646,Low,0
2159-TURXX,0.1645,Low,0
7025-IWFHT,0.1644,Low,0
9505-SQFSW,0.1642,Low,0
8295-FHIVV,0.1642,Low,0
7083-YNSKY,0.1642,Low,0
4160-AMJTL,0.1642,Low,0
9800-ONTFE,0.1641,Low,0
3391-JSQEW,0.164,Low,0
1347-KTTTA,0.1639,Low,0
3316-UWXUY,0.1634,Low,0
1095-WGNGG,0.1633,Low,0
8944-AILEF,0.163,Low,0
2240-HSJQD,0.1628,Low,0
0549-CYCQN,0.1628,Low,0
0319-QZTCO,0.1626,Low,0
0603-OLQDC,0.162,Low,0
6794-HKIAJ,0.1619,Low,0
4926-UMJZD,0.1619,Low,0
9909-DFRJA,0.1615,Low,0
2560-PPCHE,0.1613,Low,0
5207-PLSTK,0.1613,Low,0
0193-ESZXP,0.1612,Low,0
2672-TGEFF,0.1612,Low,0
0537-QYZZN,0.1612,Low,0
2237-ZFSMY,0.1612,Low,0
1353-GHZOS,0.1612,Low,0
6994-ORCWG,0.1611,Low,0
7234-KMNRQ,0.1611,Low,0
8292-TYSPY,0.161,Low,0
6467-CHFZW,0.1609,Low,0
1120-BMWUB,0.1609,Low,0
9828-QHFBK,0.1607,Low,0
8317-BVKSO,0.1606,Low,0
7997-EASSD,0.1606,Low,0
9036-CSKBW,0.1605,Low,0
5651-CRHKQ,0.1605,Low,0
9862-KJTYK,0.1602,Low,0
8182-PNAGI,0.1601,Low,0
6907-CQGPN,0.16,Low,0
2748-MYRVK,0.16,Low,0
4726-DLWQN,0.1599,Low,0
9788-YTFGE,0.1597,Low,0
8148-BPLZQ,0.1596,Low,0
4881-JVQOD,0.1595,Low,0
4846-WHAFZ,0.1594,Low,0
9408-HRXRK,0.1593,Low,0
2722-VOJQL,0.1593,Low,0
6322-PJJDJ,0.1589,Low,0
8992-VONJD,0.1589,Low,0
2889-FPWRM,0.1589,Low,0
3645-DEYGF,0.1588,Low,0
5510-BOIUJ,0.1588,Low,0
8851-RAGOV,0.1587,Low,0
4541-RMRLG,0.1585,Low,0
2266-SJNAT,0.1584,Low,0
3524-WQDSG,0.1582,Low,0
2758-RNWXS,0.1579,Low,0
0851-DFJKB,0.1579,Low,0
9779-DPNEJ,0.1577,Low,0
6261-LHRTG,0.1577,Low,0
0895-LMRSF,0.1576,Low,0
0233-FTHAV,0.1574,Low,0
1629-DQQVB,0.1573,Low,0
6258-NGCNG,0.1572,Low,0
8652-YHIYU,0.1571,Low,0
2316-ESMLS,0.1571,Low,0
7824-PANSQ,0.1571,Low,0
4747-LCAQL,0.1571,Low,0
8008-ESFLK,0.1569,Low,0
4389-UEFCZ,0.1567,Low,0
2937-FTHUR,0.1566,Low,0
2811-POVEX,0.1565,Low,0
5951-AOFIH,0.1561,Low,0
9139-TWBAS,0.1561,Low,0
1614-JBEBI,0.1559,Low,0
1845-CSBRZ,0.1559,Low,0
0931-MHTEM,0.1557,Low,0
8017-UVSZU,0.1556,Low,0
3675-EQOZA,0.1555,Low,0
7605-SNLQG,0.1554,Low,0
9367-OIUXP,0.1553,Low,0
4558-CGYCZ,0.1553,Low,0
3981-QSVQI,0.1552,Low,0
2320-JRSDE,0.1551,Low,0
2530-ENDWQ,0.155,Low,0
7250-EQKIY,0.155,Low,0
1809-DMJHQ,0.1548,Low,0
4829-ZLJTK,0.1543,Low,0
1666-JZPZT,0.154,Low,0
7136-RVDTZ,0.1537,Low,0
4623-ZKHLY,0.1536,Low,0
8378-LKJAF,0.1536,Low,0
1179-INLAT,0.1535,Low,0
7854-EDSSA,0.1534,Low,0
6563-VNPMN,0.1534,Low,0
9099-FTUHS,0.1533,Low,0
6131-FOYAS,0.1532,Low,0
7109-MFBYV,0.1532,Low,0
5120-ZBLAI,0.1531,Low,0
2946-KIQSP,0.1531,Low,0
7663-ZTEGJ,0.1529,Low,0
7639-SUPCW,0.1529,Low,0
2391-IPLOP,0.1529,Low,0
8474-UMLNT,0.1527,Low,0
6386-SZZKH,0.1527,Low,0
9200-NLNPD,0.1522,Low,0
5345-BMKWB,0.1522,Low,0
8108-UXRQN,0.1521,Low,0
5766-XQXMQ,0.152,Low,0
9853-JFZDU,0.152,Low,0
2843-CQMEG,0.1516,Low,0
4187-CINZD,0.1512,Low,0
4283-IVYCI,0.1508,Low,0
3714-XPXBW,0.1507,Low,0
4828-FAZPK,0.1506,Low,0
9904-EHEVJ,0.1501,Low,0
8318-LCNBW,0.15,Low,0
4701-MLJPN,0.1496,Low,0
0440-QEXBZ,0.1495,Low,0
2720-FVBQP,0.1494,Low,0
1925-GMVBW,0.1493,Low,0
8189-DUKMV,0.1492,Low,0
0564-MUUQK,0.1491,Low,0
6377-KSLXC,0.1491,Low,0
0089-IIQKO,0.1489,Low,0
2978-XXSOG,0.1487,Low,0
4765-OXPPD,0.1487,Low,0
8634-CILSZ,0.1485,Low,0
7140-ADSMJ,0.1484,Low,0
3167-SNQPL,0.1484,Low,0
2402-TAIRZ,0.1484,Low,0
3703-TTEPD,0.1484,Low,0
9249-FXSCK,0.1483,Low,0
1386-ZIKUV,0.1481,Low,0
0308-IVGOK,0.1478,Low,0
5343-SGUBI,0.1477,Low,0
0278-YXOOG,0.1477,Low,0
2439-QKJUL,0.1477,Low,0
8050-WYBND,0.1477,Low,0
9970-QBCDA,0.1474,Low,0
3977-QCRSL,0.1472,Low,0
8035-BUYVG,0.1472,Low,0
4140-WJAWW,0.147,Low,0
4879-GZLFH,0.1469,Low,0
4016-BJKTZ,0.1468,Low,0
3370-GQEAL,0.1466,Low,0
8495-PRWFH,0.1464,Low,0
1385-TQOZW,0.1464,Low,0
7516-GMHUV,0.1463,Low,0
5913-INRQV,0.1461,Low,0
6769-DCQLI,0.1459,Low,0
4430-YHXGG,0.1458,Low,0
8080-POTJR,0.1457,Low,0
0917-EZOLA,0.1456,Low,0
9820-RMCQV,0.1456,Low,0
2858-MOFSQ,0.1456,Low,0
8591-NXRCV,0.1456,Low,0
1696-MZVAU,0.1456,Low,0
3570-YUEKJ,0.1453,Low,0
4402-FTBXC,0.145,Low,0
2851-STERV,0.1448,Low,0
3160-TYXLT,0.1447,Low,0
1218-VKFPE,0.1445,Low,0
4250-ZBWLV,0.1443,Low,0
7361-YPXFS,0.144,Low,0
5294-CDGWY,0.1439,Low,0
0701-RFGFI,0.1439,Low,0
6621-YOBKI,0.1439,Low,0
3351-NQLDI,0.1437,Low,0
9565-JSNFM,0.1436,Low,0
2812-SFXMJ,0.1434,Low,0
4291-HPAXL,0.1434,Low,0
6849-WLEYG,0.1434,Low,0
8627-EHGIP,0.1433,Low,0
3327-YBAKM,0.1433,Low,0
5478-JJVZK,0.1431,Low,0
0384-RVBPI,0.1431,Low,0
0052-DCKON,0.1431,Low,0
3221-CJMSG,0.143,Low,0
1060-ENTOF,0.1429,Low,0
0909-SDHNU,0.1428,Low,0
7159-NOKYQ,0.1424,Low,0
2294-SALNE,0.1424,Low,0
3865-QBWSJ,0.1421,Low,0
8384-FZBJK,0.1419,Low,0
3363-EWLGO,0.1419,Low,0
9931-KGHOA,0.1419,Low,0
2972-YDYUW,0.1418,Low,0
2925-MXLSX,0.1417,Low,0
3969-JQABI,0.1417,Low,0
6296-DDOOR,0.1414,Low,0
0277-BKSQP,0.1412,Low,0
9592-ERDKV,0.141,Low,0
5206-XZZQI,0.1408,Low,0
4837-QUSFT,0.1405,Low,0
1852-XEMDW,0.1402,Low,0
9025-ZRPVR,0.1402,Low,0
8548-AWOFC,0.1399,Low,0
5206-HPJKM,0.1397,Low,0
4822-LPTYJ,0.1396,Low,0
0708-SJDIS,0.1395,Low,0
0824-VWDPO,0.1393,Low,0
9575-IWCAZ,0.1393,Low,0
7787-BNTZM,0.1393,Low,0
2019-HDCZY,0.1392,Low,0
7208-PSIHR,0.1389,Low,0
5730-RIITO,0.1388,Low,0
0064-YIJGF,0.1387,Low,0
6583-SZVGP,0.1385,Low,0
6870-ECSHE,0.1384,Low,0
1142-IHLOO,0.1382,Low,0
9031-ZVQPT,0.1382,Low,0
4626-OZDTJ,0.1381,Low,0
6368-NWMCE,0.138,Low,0
2775-SEFEE,0.138,Low,0
6972-SNKKW,0.1378,Low,0
5697-GOMBF,0.1374,Low,0
3948-XHGNA,0.1374,Low,0
0265-PSUAE,0.1373,Low,0
4374-YMUSQ,0.1373,Low,0
2558-BUOZZ,0.1372,Low,0
5760-WRAHC,0.1372,Low,0
5640-CAXOA,0.1371,Low,0
0723-VSOBE,0.137,Low,0
8984-EYLLL,0.1368,Low,0
6733-LRIZX,0.1367,Low,0
9480-BQJEI,0.1367,Low,0
8224-UAXBZ,0.1364,Low,0
5996-NRVXR,0.1363,Low,0
3572-UOLYZ,0.1363,Low,0
3156-QLHBO,0.1362,Low,0
3847-BAERP,0.1361,Low,0
9040-KZVWO,0.1357,Low,0
2272-WUSPA,0.1357,Low,0
0536-ACXIP,0.1357,Low,0
4936-YPJNK,0.1357,Low,0
4002-BQWPQ,0.1356,Low,0
8756-RDDLT,0.1356,Low,0
3780-YVMFA,0.1352,Low,0
3407-QGWLG,0.1351,Low,0
8565-HBFNN,0.135,Low,0
7874-ECPQJ,0.135,Low,0
6289-CPNLD,0.1349,Low,0
9076-AXYIK,0.1349,Low,0
7718-UPSKJ,0.1345,Low,0
1355-KUSBG,0.1345,Low,0
6303-KFWSL,0.1344,Low,0
3694-DELSO,0.1344,Low,0
5294-DMSFH,0.1343,Low,0
3417-TSCIC,0.1342,Low,0
1009-IRMNA,0.1339,Low,0
7336-RLLRH,0.1338,Low,0
2452-SNHFZ,0.1337,Low,0
6112-KTHFQ,0.1336,Low,0
8016-ZMGMO,0.1335,Low,0
2928-HLDBA,0.1333,Low,0
3038-PQIUY,0.1332,Low,0
0345-XMMUG,0.1329,Low,0
3758-CKOQL,0.1326,Low,0
0516-UXRMT,0.1325,Low,0
1444-VVSGW,0.1325,Low,0
2165-VOEGB,0.1324,Low,0
4895-TMWIR,0.1324,Low,0
8910-ICHIU,0.1323,Low,0
8079-XRJRS,0.1322,Low,0
7296-PIXQY,0.132,Low,0
5850-BDWCY,0.132,Low,0
1397-XKKWR,0.1319,Low,0
5360-LJCNJ,0.1319,Low,0
7879-CGSFV,0.1319,Low,0
7811-JIVPF,0.1318,Low,0
9357-UJRUN,0.1317,Low,0
7654-YWJUF,0.1316,Low,0
6295-OSINB,0.1316,Low,0
2235-ZGKPT,0.1316,Low,0
8152-VETUR,0.1315,Low,0
5832-TRLPB,0.1315,Low,0
9092-GDZKO,0.1313,Low,0
3675-YDUPJ,0.1313,Low,0
8450-JOVAH,0.1312,Low,0
2718-GAXQD,0.1312,Low,0
8123-QBNAZ,0.1312,Low,0
4781-ZXYGU,0.1311,Low,0
6505-OZNPG,0.1311,Low,0
8496-DMZUK,0.131,Low,0
1400-WIVLL,0.131,Low,0
9114-AAFQH,0.1309,Low,0
4282-MSACW,0.1308,Low,0
4906-ZHGPK,0.1308,Low,0
9332-GYWLO,0.1308,Low,0
6490-FGZAT,0.1306,Low,0
7968-QUXNS,0.1306,Low,0
8752-GHJFU,0.1305,Low,0
4310-KEDTB,0.1304,Low,0
3642-GKTCT,0.1303,Low,0
6297-NOOPG,0.1301,Low,0
5651-YLPRD,0.1299,Low,0
8107-RZLNV,0.1297,Low,0
0136-IFMYD,0.1297,Low,0
8314-DPQHL,0.1296,Low,0
7566-DSRLQ,0.1291,Low,0
4592-IWTJI,0.1289,Low,0
1136-XGEQU,0.1289,Low,0
2040-OBMLJ,0.1288,Low,0
2359-KLTEK,0.1288,Low,0
4198-VFOEA,0.1288,Low,0
4139-JPIAM,0.1287,Low,0
9060-HJJRW,0.1285,Low,0
8894-JVDCV,0.1283,Low,0
0787-LHDYT,0.1283,Low,0
9115-YQHGA,0.128,Low,0
5349-AZPEW,0.128,Low,0
7233-IOQNP,0.128,Low,0
1089-HDMKP,0.1279,Low,0
0607-MVMGC,0.1277,Low,0
6718-BDGHG,0.1277,Low,0
4683-WYDOU,0.1276,Low,0
1784-BXEFA,0.1275,Low,0
1334-PDUKM,0.1275,Low,0
3680-CTHUH,0.1274,Low,0
6906-MPARY,0.1274,Low,0
3285-UCQVC,0.1272,Low,0
0533-UCAAU,0.1271,Low,0
6131-JLWZM,0.1271,Low,0
8439-LTUGF,0.1269,Low,0
8199-ZLLSA,0.1269,Low,0
2419-FSORS,0.1266,Low,0
2242-MFOTG,0.1265,Low,0
6092-QZVPP,0.1263,Low,0
0373-AIVNJ,0.1262,Low,0
0484-FFVBJ,0.1261,Low,0
0111-KLBQG,0.1261,Low,0
7632-MNYOY,0.126,Low,0
3530-CRZSB,0.1257,Low,0
4189-NAKJS,0.1257,Low,0
5440-FLBQG,0.1255,Low,0
6481-OGDOO,0.1254,Low,0
9470-XCCEM,0.1254,Low,0
9896-UYMIE,0.1253,Low,0
1338-CECEE,0.1253,Low,0
7682-AZNDK,0.1252,Low,0
5724-BIDBU,0.1252,Low,0
3115-JPJDD,0.125,Low,0
0557-ASKVU,0.1249,Low,0
9762-YAQAA,0.1248,Low,0
4003-OCTMP,0.1247,Low,0
9039-RBEEE,0.1246,Low,0
7382-DFJTU,0.1246,Low,0
6671-NGWON,0.1245,Low,0
2150-WLKUW,0.1245,Low,0
5924-IFQTT,0.1245,Low,0
2320-YKQBO,0.1245,Low,0
9586-JGQKH,0.1244,Low,0
1585-MQSSU,0.1243,Low,0
8785-EPNCG,0.1241,Low,0
4255-DDUOU,0.1239,Low,0
2480-SQIOB,0.1236,Low,0
3161-GETRM,0.1235,Low,0
4860-YZGZM,0.1235,Low,0
5995-OIGLP,0.1233,Low,0
1226-JZNKR,0.1232,Low,0
1527-SXDPN,0.1232,Low,0
1744-JHKYS,0.1231,Low,0
0628-CNQRM,0.1231,Low,0
3259-FDWOY,0.123,Low,0
8034-RYTVV,0.1228,Low,0
0186-CAERR,0.1227,Low,0
0867-MKZVY,0.1227,Low,0
5223-UZAVK,0.1227,Low,0
1730-VFMWO,0.1225,Low,0
0961-ZWLVI,0.1224,Low,0
6196-HBOBZ,0.1224,Low,0
0748-RDGGM,0.1223,Low,0
4660-IRIBM,0.1223,Low,0
0750-EKNGL,0.1222,Low,0
8865-TNMNX,0.1222,Low,0
7629-WFGLW,0.122,Low,0
2791-SFVEW,0.1219,Low,0
8582-KRHPJ,0.1219,Low,0
6333-YDVLT,0.1218,Low,0
3845-JHAMY,0.1217,Low,0
6036-TTFYU,0.1216,Low,0
8550-XSXUQ,0.1216,Low,0
4654-DLAMQ,0.1215,Low,0
6873-UDNLD,0.1214,Low,0
7674-YTAFD,0.1213,Low,0
5286-YHCVC,0.1212,Low,0
4821-SJHJV,0.1211,Low,0
5089-IFSDP,0.121,Low,0
9364-YKUVW,0.1209,Low,0
7998-ZLXWN,0.1208,Low,0
5304-EFJLP,0.1208,Low,0
1162-ECVII,0.1208,Low,0
1447-PJGGA,0.1204,Low,0
7013-PSXHK,0.1204,Low,0
0667-NSRGI,0.1203,Low,0
3863-QSTYI,0.1203,Low,0
6655-LHBYW,0.1202,Low,0
7746-QYVCO,0.12,Low,0
2533-QVMSK,0.1199,Low,0
1322-AGOQM,0.1197,Low,0
6035-RIIOM,0.1197,Low,0
4163-KIUHY,0.1192,Low,0
7706-DZNKK,0.1192,Low,0
9351-LZYGF,0.1191,Low,0
2773-OVBPK,0.119,Low,0
2410-CIYFZ,0.119,Low,0
6302-JGYRJ,0.1186,Low,0
2639-UGMAZ,0.1186,Low,0
2277-BKJKN,0.1184,Low,0
6749-UTDVX,0.1183,Low,0
3920-HIHMQ,0.1183,Low,0
0943-ZQPXH,0.1182,Low,0
0655-YDGFJ,0.118,Low,0
6921-OZMFH,0.118,Low,0
0308-GIQJT,0.118,Low,0
1548-ARAGG,0.1178,Low,0
9504-DSHWM,0.1177,Low,0
9691-HKOVS,0.1177,Low,0
1696-HXOWK,0.1177,Low,0
5701-GUXDC,0.1177,Low,0
3597-YASZG,0.1176,Low,0
3039-MJSLN,0.1174,Low,0
3115-CZMZD,0.1173,Low,0
3137-NYQQI,0.1172,Low,0
3716-LRGXK,0.1172,Low,0
5977-CKHON,0.1171,Low,0
6663-JOCQO,0.1171,Low,0
0274-JKUJR,0.117,Low,0
4730-AWNAU,0.117,Low,0
2667-WYLWJ,0.1167,Low,0
1767-TGTKO,0.1167,Low,0
5829-NVSQN,0.1166,Low,0
3428-MMGUB,0.1165,Low,0
4079-VTGLK,0.1165,Low,0
6865-JZNKO,0.1165,Low,0
6732-FZUGP,0.1165,Low,0
7311-MQJCH,0.1164,Low,0
8224-IVVPA,0.1163,Low,0
0440-UEDAI,0.116,Low,0
5173-ZXXXL,0.1158,Low,0
1383-EZRWL,0.1158,Low,0
6598-RFFVI,0.1157,Low,0
8200-KLNYW,0.1156,Low,0
5396-IZEPB,0.1156,Low,0
9955-QOPOY,0.1154,Low,0
5815-HGGHV,0.1153,Low,0
7089-RKVSZ,0.1152,Low,0
3807-XHCJH,0.1152,Low,0
0815-MFZGM,0.1151,Low,0
9917-KWRBE,0.1148,Low,0
1545-JFUML,0.1148,Low,0
7531-GQHME,0.1147,Low,0
1785-BPHTP,0.1141,Low,0
9863-JZAIC,0.114,Low,0
1702-CCFNJ,0.114,Low,0
5882-CMAZQ,0.1138,Low,0
1140-UKVZG,0.1137,Low,0
9546-KDTRB,0.1137,Low,0
1216-JWVUX,0.1137,Low,0
4808-YNLEU,0.1135,Low,0
0142-GVYSN,0.1135,Low,0
7743-EXURX,0.1135,Low,0
3224-DFQNQ,0.1135,Low,0
9391-DXGGG,0.1132,Low,0
9488-FYQAU,0.1131,Low,0
2499-AJYUA,0.1131,Low,0
2851-MMUTZ,0.113,Low,0
2801-NISEI,0.1128,Low,0
2363-BJLSL,0.1128,Low,0
7872-RDDLZ,0.1128,Low,0
8332-OSJDW,0.1126,Low,0
6305-YLBMM,0.1126,Low,0
2332-EFBJY,0.1125,Low,0
7228-PAQPD,0.1123,Low,0
1371-WEPDS,0.1123,Low,0
5663-QBGIS,0.1122,Low,0
9730-DRTMJ,0.1121,Low,0
7105-MXJLL,0.1119,Low,0
1183-CANVH,0.1119,Low,0
5539-HIVAK,0.1119,Low,0
6080-TCMYC,0.1119,Low,0
0297-RBCSG,0.1117,Low,0
9578-FOMUK,0.1114,Low,0
5353-WILCI,0.1113,Low,0
6728-CZFEI,0.1113,Low,0
7102-JJVTX,0.1113,Low,0
9103-CXVOK,0.1112,Low,0
5339-TJFEK,0.1112,Low,0
0980-PVMRC,0.1109,Low,0
7244-QWYHG,0.1108,Low,0
9629-NHXFW,0.1106,Low,0
6202-JVYEU,0.1106,Low,0
0098-BOWSO,0.1105,Low,0
8457-XIGKN,0.1102,Low,0
3096-YXENJ,0.1102,Low,0
8082-GHXOP,0.11,Low,0
0112-QWPNC,0.1099,Low,0
8879-XUAHX,0.1098,Low,0
3635-JBPSG,0.1098,Low,0
0678-RLHVP,0.1097,Low,0
7820-ZYGNY,0.1097,Low,0
5327-CNLUQ,0.1096,Low,0
3450-WXOAT,0.1095,Low,0
6941-KXRRV,0.1092,Low,0
6171-ZTVYB,0.1092,Low,0
3255-GRXMG,0.1091,Low,0
9330-VOFSZ,0.1091,Low,0
9411-TPQQV,0.1091,Low,0
7727-SHVZV,0.1089,Low,0
8406-LNMHF,0.1089,Low,0
6705-LNMDD,0.1089,Low,0
9738-QLWTP,0.1089,Low,0
1921-KYSAY,0.1088,Low,0
7184-LRUUR,0.1087,Low,0
5537-UXXVS,0.1086,Low,0
5176-LDKUH,0.1086,Low,0
9199-PWQVC,0.1085,Low,0
8405-IGQFX,0.1084,Low,0
6341-JVQGF,0.1083,Low,0
2882-DDZPG,0.1082,Low,0
1891-QRQSA,0.1082,Low,0
4657-FWVFY,0.1082,Low,0
7853-GVUDZ,0.1078,Low,0
1237-WIYYZ,0.1077,Low,0
8133-ANHHJ,0.1077,Low,0
6419-ZTTLE,0.1077,Low,0
9974-JFBHQ,0.1077,Low,0
6682-VCIXC,0.1075,Low,0
7576-JMYWV,0.1074,Low,0
4801-JZAZL,0.1074,Low,0
1376-HHBDV,0.1072,Low,0
0178-SZBHO,0.1072,Low,0
9137-UIYPG,0.1067,Low,0
7762-URZQH,0.1065,Low,0
6979-TNDEU,0.1064,Low,0
3679-XASPY,0.1063,Low,0
9374-YOLBJ,0.1063,Low,0
9938-ZREHM,0.1063,Low,0
1291-CUOCY,0.1062,Low,0
6156-UZDLF,0.1062,Low,0
4682-BLBUC,0.1061,Low,0
5998-DZLYR,0.1061,Low,0
6568-POCUI,0.1059,Low,0
8319-QBEHW,0.1059,Low,0
5872-OEQNH,0.1059,Low,0
7593-JNWRU,0.1057,Low,0
5795-KTGUD,0.1055,Low,0
8261-GWDBQ,0.1054,Low,0
8231-BSWXX,0.1053,Low,0
3787-TRIAL,0.1052,Low,0
4670-TABXH,0.1051,Low,0
3181-VTHOE,0.105,Low,0
5271-YNWVR,0.1049,Low,0
6050-FFXES,0.1047,Low,0
5524-KHNJP,0.1045,Low,0
6804-GDMOI,0.1045,Low,0
4611-ANLQC,0.1043,Low,0
1171-TYKUR,0.1043,Low,0
4083-EUGRJ,0.1042,Low,0
0080-EMYVY,0.1041,Low,0
3318-ISQFQ,0.104,Low,0
1563-IWQEX,0.1039,Low,0
0774-IFUVM,0.1039,Low,0
6838-HVLXG,0.1039,Low,0
0723-FDLAY,0.1038,Low,0
1423-BMPBQ,0.1038,Low,0
8752-IMQOS,0.1036,Low,0
4568-TTZRT,0.1036,Low,0
1991-VOPLL,0.1035,Low,0
6278-FEPBZ,0.1035,Low,0
8624-GIOUT,0.1035,Low,0
1658-XUHBX,0.1035,Low,0
0289-IVARM,0.1034,Low,0
6968-URWQU,0.1034,Low,0
2023-VQFDL,0.1033,Low,0
4043-MKDTV,0.1033,Low,0
8942-DBMHZ,0.1033,Low,0
4770-QAZXN,0.1032,Low,0
0725-CXOTM,0.1032,Low,0
6992-TKNYO,0.1032,Low,0
4316-XCSLJ,0.1031,Low,0
8226-BXGES,0.103,Low,0
9256-JTBNZ,0.1029,Low,0
8823-RLPWL,0.1027,Low,0
0074-HDKDG,0.1026,Low,0
2636-SJDOU,0.1022,Low,0
6408-OTUBZ,0.1022,Low,0
2484-DGXPZ,0.1022,Low,0
9644-UMGQA,0.1017,Low,0
8350-NYMVI,0.1017,Low,0
2812-ENYMO,0.1015,Low,0
4654-GGUII,0.1015,Low,0
4429-WYGFR,0.1013,Low,0
1930-WNXSB,0.1013,Low,0
2325-ZUSFD,0.1013,Low,0
7916-VCCPB,0.1012,Low,0
6674-KVJHG,0.1012,Low,0
0496-AHOOK,0.1011,Low,0
9518-IMLHK,0.101,Low,0
2307-FYNNL,0.101,Low,0
8309-PPCED,0.1009,Low,0
0623-EJQEG,0.1008,Low,0
8498-XXGWA,0.1006,Low,0
5297-MDOIR,0.1006,Low,0
0750-EBAIU,0.1006,Low,0
0516-QREYC,0.1005,Low,0
2923-ARZLG,0.1004,Low,0
3192-NQECA,0.1002,Low,0
7677-SJJJK,0.1001,Low,0
